日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[kwh](小时),风机:风机电能[kwh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 01/08  23:00:00,5.7625,14.21484524,53.33554555,410.8528556,-1.781270935,66.04794115,5.415881507,0,0,0
 01/08  24:00:00,5.3125,12.76180421,57.60070565,410.8350969,-1.899155141,71.93701424,0,0,0,0
 01/09  01:00:00,5.1375,12.36938741,58.47802465,410.8317309,-1.02339157,27.11529508,0,0,0,0
 01/09  02:00:00,5.0375,12.30156144,58.20259153,410.8306203,-1.036433893,27.67882057,0,0,0,0
 01/09  03:00:00,4.875,12.22576278,57.61814198,410.8302223,-1.049721027,28.25974252,0,0,0,0
 01/09  04:00:00,4.55,12.11288968,56.65550816,410.8300796,-1.067903085,29.06503195,0,0,0,0
 01/09  05:00:00,4.0875,11.96592393,55.25317084,410.8300285,-1.091607651,30.13239336,0,0,0,0
 01/09  06:00:00,3.5875,11.80246652,53.56953635,410.8300102,-1.119483674,31.41209629,0,0,0,0
 01/09  07:00:00,3.15,11.64732554,51.84133777,410.8300036,-1.148010433,32.74794187,0,0,0,0
 01/09  08:00:00,2.9375,12.81666499,46.07346,410.8300008,-1.075948465,29.48158749,5.415881507,0,0,0
 01/09  09:00:00,4.525,13.5039862,44.9271981,410.8300001,-0.986809992,25.57970615,5.415881507,0,0,0
 01/09  10:00:00,7.0625,15.67818061,46.47092356,578.1351692,-0.774099199,17.84009915,5.415881507,0,0,0
 01/09  11:00:00,8.6875,16.13709994,52.27022389,621.3803151,-0.625924456,13.22234641,5.415881507,0,0,0
 01/09  12:00:00,9.1625,16.30492066,54.38291195,616.3202753,-0.593562343,12.38645659,5.415881507,0,0,0
 01/09  13:00:00,8.8875,15.91408134,54.72740397,571.6931544,-0.613937152,12.91400393,5.415881507,0,0,0
 01/09  14:00:00,8.325,15.89240325,52.92786205,571.4098157,-0.634599331,13.45321795,5.415881507,0,0,0
 01/09  15:00:00,7.975,15.85530128,51.89651731,580.0664841,-0.640995617,13.62601158,5.415881507,0,0,0
 01/09  16:00:00,8.025,16.2501666,51.63527375,627.3321537,-0.609461843,12.80011557,5.415881507,0,0,0
 01/09  17:00:00,8.0375,16.05278052,53.38163016,613.8961838,-0.60142756,12.58713734,5.415881507,0,0,0
 01/09  18:00:00,7.875,15.45404472,55.17748159,538.0480539,-0.65367454,13.98908055,5.415881507,0,0,0
 01/09  19:00:00,7.675,14.95507698,56.49502318,465.6848889,-0.712554397,15.68976562,5.415881507,0,0,0
 01/09  20:00:00,7.475,14.65029945,56.97310298,423.0081013,-1.718640519,62.74625149,5.415881507,0,0,0
 01/09  21:00:00,7.3375,14.57905449,56.3632288,412.3179462,-1.736261162,63.68316682,5.415881507,0,0,0
 01/09  22:00:00,7.3,14.55947999,55.21662213,411.0118201,-1.743978656,64.09148148,5.415881507,0,0,0
 01/09  23:00:00,7.3625,14.56645973,53.25038442,410.8522243,-1.751194459,64.47226207,5.415881507,0,0,0
 01/09  24:00:00,7.4625,13.29074441,55.53826262,410.834964,-1.85182598,69.60648425,0,0,0,0
 01/10  01:00:00,7.5,12.95883884,53.89339963,410.8316966,-0.972200863,24.96461104,0,0,0,0
 01/10  02:00:00,7.4375,12.9005676,51.11616225,410.8306119,-0.992317341,25.79785735,0,0,0,0
 01/10  03:00:00,7.2125,12.81439378,48.91177667,410.8302206,-1.012053184,26.63055505,0,0,0,0
 01/10  04:00:00,6.725,12.66515634,47.65743313,410.8300795,-1.035089061,27.62122324,0,0,0,0
 01/10  05:00:00,6.0625,12.46327594,47.48254688,410.8300286,-1.062124807,28.80832557,0,0,0,0
 01/10  06:00:00,5.3625,12.24591544,48.178411,410.8300103,-1.089127119,30.01982149,0,0,0,0
 01/10  07:00:00,4.7875,12.05380224,49.42692967,410.8300037,-1.112975357,31.11042771,0,0,0,0
 01/10  08:00:00,4.475,13.28489188,46.57832496,410.8300009,-1.028484553,27.40696579,5.415881507,0,0,0
 01/10  09:00:00,4.7125,13.6627772,46.81454792,410.8300001,-0.948619141,24.00788634,5.415881507,0,0,0
 01/10  10:00:00,5.275,15.27098091,45.84668057,578.016903,-0.809256311,18.94395113,5.415881507,0,0,0
 01/10  11:00:00,5.75,15.37781969,46.91286685,621.0914749,-0.728619368,16.17590179,5.415881507,0,0,0
 01/10  12:00:00,6.025,15.47596345,44.73393567,616.0706314,-0.728244326,16.16220018,5.415881507,0,0,0
 01/10  13:00:00,6.2875,15.19887528,41.59587706,571.5942365,-0.756419916,17.05769737,5.415881507,0,0,0
 01/10  14:00:00,6.5875,15.39080221,37.34107732,571.4750148,-0.764295417,17.30639311,5.415881507,0,0,0
 01/10  15:00:00,6.95,15.53351131,33.75794797,580.2814919,-0.758495556,17.11808633,5.415881507,0,0,0
 01/10  16:00:00,7.4125,16.03031223,31.29526024,627.7183803,-0.723529508,16.02550861,5.415881507,0,0,0
 01/10  17:00:00,7.7875,15.92277719,30.68299088,614.4313705,-0.715753116,15.78100594,5.415881507,0,0,0
 01/10  18:00:00,7.775,15.3843753,30.58738882,538.5038921,-0.763511219,17.29496171,5.415881507,0,0,0
 01/10  19:00:00,7.45,14.87366293,30.51364208,465.9328001,-0.824770261,19.35747093,5.415881507,0,0,0
 01/10  20:00:00,6.9875,14.50601881,31.05866807,423.0948411,-1.836039062,68.86419002,5.415881507,0,0,0
 01/10  21:00:00,6.4875,14.34740573,32.20497894,412.3361122,-1.856633344,69.90545075,5.415881507,0,0,0
 01/10  22:00:00,6.05,14.22801218,33.46224172,411.0147759,-1.867118718,70.43005878,5.415881507,0,0,0
 01/10  23:00:00,5.775,14.14702098,34.62110432,410.8526513,-1.874548079,70.79986596,5.415881507,0,0,0
 01/10  24:00:00,5.575,12.73534226,39.06547778,410.8350547,-1.977715631,75.65827578,0,0,0,0
 01/11  01:00:00,5.375,12.32327782,41.43916402,410.831719,-1.096888912,30.3721544,0,0,0,0
 01/11  02:00:00,5.2375,12.23071318,42.86010183,410.8306168,-1.108570595,30.90704349,0,0,0,0
 01/11  03:00:00,5.0125,12.13692177,43.98050055,410.8302212,-1.118177638,31.35068622,0,0,0,0
 01/11  04:00:00,4.7125,12.02106613,44.6887036,410.8300793,-1.132503509,32.01780648,0,0,0,0
 01/11  05:00:00,4.35,11.89219736,44.78809955,410.8300284,-1.149616448,32.82351676,0,0,0,0
 01/11  06:00:00,3.95,11.75025356,44.3327882,410.8300102,-1.170876722,33.83727481,0,0,0,0
 01/11  07:00:00,3.6125,11.62124605,43.54070469,410.8300036,-1.192531134,34.88370995,0,0,0,0
 01/11  08:00:00,3.4375,12.83121853,38.90213663,410.8300009,-1.114310774,31.22863152,5.415881507,0,0,0
 01/11  09:00:00,4.275,13.35613033,37.2630237,410.8300001,-1.033704132,27.56351498,5.415881507,0,0,0
 01/11  10:00:00,5.7375,15.2649387,36.56896075,578.3972672,-0.863214852,20.89166041,5.415881507,0,0,0
 01/11  11:00:00,6.8,15.55218193,38.30649784,621.9773581,-0.75504848,17.00804139,5.415881507,0,0,0
 01/11  12:00:00,7.35,15.74003452,37.62211585,617.0074637,-0.735505522,16.38908022,5.415881507,0,0,0
 01/11  13:00:00,7.625,15.47576673,36.27826115,572.4044911,-0.752036981,16.91636409,5.415881507,0,0,0
 01/11  14:00:00,7.825,15.65266247,34.12507226,572.1473067,-0.752993119,16.9427387,5.415881507,0,0,0
 01/11  15:00:00,8.0875,15.82199948,32.89743655,580.907871,-0.728812859,16.18079614,5.415881507,0,0,0
 01/11  16:00:00,8.45,16.32768511,32.46812523,628.3592676,-0.680514507,14.74411037,5.415881507,0,0,0
 01/11  17:00:00,8.5375,16.14202072,32.96712603,615.0456981,-0.677246687,14.64269532,5.415881507,0,0,0
 01/11  18:00:00,8.3125,15.56536616,33.52578265,538.9271045,-0.724578409,16.06209013,5.415881507,0,0,0
 01/11  19:00:00,7.95,15.02891009,34.35235355,466.150099,-0.788290113,18.10804201,5.415881507,0,0,0
 01/11  20:00:00,7.4875,14.64352718,35.27407582,423.1729343,-1.801472965,67.09440514,5.415881507,0,0,0
 01/11  21:00:00,7.05,14.49157325,36.28287366,412.3536025,-1.82239212,68.17092891,5.415881507,0,0,0
 01/11  22:00:00,6.7125,14.40091668,37.58947549,411.0179379,-1.828748321,68.49537405,5.415881507,0,0,0
 01/11  23:00:00,6.475,14.33999151,38.84178684,410.8531659,-1.831474719,68.63420191,5.415881507,0,0,0
 01/11  24:00:00,6.275,12.96688644,43.60695731,410.8351887,-1.930024049,73.43158769,0,0,0,0
 01/12  01:00:00,6.075,12.56521165,46.02962379,410.8317678,-1.046613901,28.12326716,0,0,0,0
 01/12  02:00:00,5.875,12.46602147,47.58513139,410.8306354,-1.057682854,28.61055207,0,0,0,0
 01/12  03:00:00,5.6125,12.36684411,49.05342371,410.8302282,-1.066889612,29.01935028,0,0,0,0
 01/12  04:00:00,5.25,12.24526159,50.19056639,410.8300819,-1.0790793,29.56536869,0,0,0,0
 01/12  05:00:00,4.85,12.10995312,50.82690882,410.8300294,-1.095533382,30.31045018,0,0,0,0
 01/12  06:00:00,4.45,11.97182079,51.22662168,410.8300105,-1.113690745,31.14342694,0,0,0,0
 01/12  07:00:00,4.1125,11.84480129,51.4242809,410.8300038,-1.132185341,32.00298121,0,0,0,0
 01/12  08:00:00,3.9375,13.0765889,46.949638,410.8300009,-1.049808275,28.32883439,5.415881507,0,0,0
 01/12  09:00:00,4.15,13.44202113,45.50176276,410.8300001,-0.9765676,25.14396001,5.415881507,0,0,0
 01/12  10:00:00,4.675,15.09630444,43.49034528,578.3033622,-0.839030253,19.99238459,5.415881507,0,0,0
 01/12  11:00:00,5.275,15.25174208,44.56089947,621.7385009,-0.753455276,16.9576557,5.415881507,0,0,0
 01/12  12:00:00,5.875,15.4270269,43.90102368,616.7779074,-0.740685923,16.55163495,5.415881507,0,0,0
 01/12  13:00:00,6.5375,15.247332,43.54452105,572.2501717,-0.747711784,16.77579858,5.415881507,0,0,0
 01/12  14:00:00,7.2375,15.54290521,42.66759406,572.0648954,-0.730152407,16.22470282,5.415881507,0,0,0
 01/12  15:00:00,8,15.79101712,42.53336397,580.8907789,-0.697377738,15.22892077,5.415881507,0,0,0
 01/12  16:00:00,8.675,16.35356303,42.82775018,628.40392,-0.641127999,13.64249112,5.415881507,0,0,0
 01/12  17:00:00,8.8375,16.22098538,44.21331602,615.0819224,-0.622764622,13.13952444,5.415881507,0,0,0
 01/12  18:00:00,8.6125,15.62252504,45.17939506,538.9476059,-0.673861224,14.55846997,5.415881507,0,0,0
 01/12  19:00:00,8.1875,15.08218543,45.86036267,466.1622596,-0.737756046,16.46812128,5.415881507,0,0,0
 01/12  20:00:00,7.75,14.71324744,46.60786042,423.1764452,-1.750101872,64.41337775,5.415881507,0,0,0
 01/12  21:00:00,7.35,14.57661935,47.11355889,412.3545459,-1.770143221,65.46736569,5.415881507,0,0,0
 01/12  22:00:00,7.0125,14.48445428,47.30369533,411.0181335,-1.780799576,66.02381208,5.415881507,0,0,0
 01/12  23:00:00,6.8375,14.42828282,47.37831958,410.8532068,-1.789144406,66.45789647,5.415881507,0,0,0
 01/12  24:00:00,6.675,13.07928894,51.80804571,410.8352031,-1.888677764,71.43297788,0,0,0,0
 01/13  01:00:00,6.5375,12.70024251,53.12544023,410.8317745,-1.00632972,26.3872189,0,0,0,0
 01/13  02:00:00,6.3125,12.60436041,53.34248091,410.8306384,-1.019563372,26.95097242,0,0,0,0
 01/13  03:00:00,5.95,12.47592486,53.32371413,410.8302295,-1.037493117,27.72524489,0,0,0,0
 01/13  04:00:00,5.425,12.30927027,53.41633536,410.8300824,-1.058862847,28.66350516,0,0,0,0
 01/13  05:00:00,4.825,12.11913507,53.45596372,410.8300296,-1.084425059,29.80696699,0,0,0,0
 01/13  06:00:00,4.1625,11.91363088,53.58426823,410.8300106,-1.111219291,31.03000329,0,0,0,0
 01/13  07:00:00,3.65,11.73289113,53.60085816,410.8300038,-1.138392098,32.29430317,0,0,0,0
 01/13  08:00:00,3.375,12.91824043,49.18210472,410.8300009,-1.060191962,28.78504784,5.415881507,0,0,0
 01/13  09:00:00,3.7375,13.28518615,48.3005122,410.8300001,-0.988689109,25.64690175,5.415881507,0,0,0
 01/13  10:00:00,4.6875,15.07018882,46.8019555,578.1995153,-0.836272804,19.91675245,5.415881507,0,0,0
 01/13  11:00:00,5.725,15.34232055,49.300213,621.5383202,-0.730435518,16.23088245,5.415881507,0,0,0
 01/13  12:00:00,6.6625,15.60004151,49.62461568,616.6019863,-0.702888782,15.39361334,5.415881507,0,0,0
 01/13  13:00:00,7.5,15.46919344,49.75844016,572.1081315,-0.700763121,15.33025228,5.415881507,0,0,0
 01/13  14:00:00,8.175,15.76155029,48.48414339,571.935083,-0.682541282,14.79533621,5.415881507,0,0,0
 01/13  15:00:00,8.65,15.95141386,47.2504728,580.7291991,-0.658388381,14.10584429,5.415881507,0,0,0
 01/13  16:00:00,8.925,16.41709515,45.96592954,628.1672561,-0.61773618,13.01347069,5.415881507,0,0,0
 01/13  17:00:00,9,16.24431165,45.72104582,614.836842,-0.614801762,12.93152495,5.415881507,0,0,0
 01/13  18:00:00,8.875,15.66709345,45.51932,538.7916909,-0.669512933,14.43519181,5.415881507,0,0,0
 01/13  19:00:00,8.55,15.15674199,45.1307681,466.0923996,-0.734175149,16.35588196,5.415881507,0,0,0
 01/13  20:00:00,8.15,14.81517243,44.76957202,423.1541287,-1.746172362,64.20599538,5.415881507,0,0,0
 01/13  21:00:00,7.8125,14.6890282,44.60436494,412.3499921,-1.768542611,65.38357166,5.415881507,0,0,0
 01/13  22:00:00,7.6375,14.63128721,44.89165433,411.0174228,-1.776399947,65.79445037,5.415881507,0,0,0
 01/13  23:00:00,7.475,14.58980721,45.38072281,410.853105,-1.779323313,65.94694878,5.415881507,0,0,0
 01/13  24:00:00,7.15,13.21239936,49.84046584,410.8351814,-1.879849975,70.99640292,0,0,0,0
 01/14  01:00:00,6.75,12.7571783,51.11102825,410.8317688,-1.005513271,26.35316723,0,0,0,0
 01/14  02:00:00,6.2875,12.59181616,51.43723646,410.8306365,-1.027692675,27.30088067,0,0,0,0
 01/14  03:00:00,5.85,12.433782,51.68358946,410.8302288,-1.049958266,28.27037742,0,0,0,0
 01/14  04:00:00,5.45,12.29393515,51.94828223,410.8300822,-1.068945448,29.11135004,0,0,0,0
 01/14  05:00:00,5.175,12.18428106,52.44932712,410.8300295,-1.08486603,29.82618395,0,0,0,0
 01/14  06:00:00,4.975,12.09715045,53.48193359,410.8300106,-1.095616057,30.31396327,0,0,0,0
 01/14  07:00:00,4.8375,12.02472009,54.64733787,410.8300038,-1.104417325,30.71623774,0,0,0,0
 01/14  08:00:00,4.7375,13.33952434,50.8419308,410.8300009,-1.009800784,26.61240938,5.415881507,0,0,0
 01/14  09:00:00,4.7,13.66419914,50.2671879,410.8300001,-0.932305686,23.35790084,5.415881507,0,0,0
 01/14  10:00:00,4.575,15.11367018,48.31814344,578.793172,-0.812883005,19.04834183,5.415881507,0,0,0
 01/14  11:00:00,4.375,15.03874718,49.40590547,621.3058837,-0.755709573,17.03296995,5.415881507,0,0,0
 01/14  12:00:00,4.3625,15.0464382,48.63311522,616.238479,-0.766169002,17.36684172,5.415881507,0,0,0
 01/14  13:00:00,4.65,14.75537962,48.41445124,571.7211398,-0.788701472,18.11628845,5.415881507,0,0,0
 01/14  14:00:00,5.05,14.96959167,47.72809879,571.5611716,-0.78177358,17.88243778,5.415881507,0,0,0
 01/14  15:00:00,5.45,15.12462168,47.95682887,580.3189899,-0.758370949,17.11474912,5.415881507,0,0,0
 01/14  16:00:00,5.725,15.57922766,48.01416993,627.6682248,-0.712793143,15.69870836,5.415881507,0,0,0
 01/14  17:00:00,5.8,15.39588947,49.19997885,614.2768747,-0.706394272,15.49871669,5.415881507,0,0,0
 01/14  18:00:00,5.7375,14.8293294,50.19749841,538.3523036,-0.757822476,17.11110274,5.415881507,0,0,0
 01/14  19:00:00,5.6375,14.34172726,50.66782627,465.8612373,-0.818600385,19.14150728,5.415881507,0,0,0
 01/14  20:00:00,5.475,14.06049656,50.97030671,423.0752231,-1.823879303,68.24568867,5.415881507,0,0,0
 01/14  21:00:00,5.275,13.97811543,51.11354076,412.3328134,-1.839799398,69.05672808,5.415881507,0,0,0
 01/14  22:00:00,5.1375,13.93050044,51.23973915,411.0144007,-1.847264682,69.43417963,5.415881507,0,0,0
 01/14  23:00:00,5.0375,13.89765058,51.47069787,410.8526238,-1.851553743,69.6502989,5.415881507,0,0,0
 01/14  24:00:00,5,12.48476177,56.58751704,410.8350479,-1.958386183,74.75997169,0,0,0,0
 01/15  01:00:00,4.9375,12.106017,58.00943787,410.8317145,-1.079000372,29.56184157,0,0,0,0
 01/15  02:00:00,4.8375,12.02511425,58.18465871,410.8306146,-1.093259539,30.2067719,0,0,0,0
 01/15  03:00:00,4.7375,11.95752995,58.33793932,410.8302203,-1.104621983,30.72569536,0,0,0,0
 01/15  04:00:00,4.575,11.88069563,58.40011295,410.830079,-1.116297895,31.26370737,0,0,0,0
 01/15  05:00:00,4.3125,11.77511832,58.48637949,410.8300283,-1.131795672,31.98476551,0,0,0,0
 01/15  06:00:00,4.075,11.67297995,58.33082525,410.8300101,-1.148488909,32.7699641,0,0,0,0
 01/15  07:00:00,3.875,11.58431859,57.95735541,410.8300036,-1.163603148,33.4885838,0,0,0,0
 01/15  08:00:00,3.7375,12.83356389,52.74390795,410.8300009,-1.079257722,29.63771414,5.415881507,0,0,0
 01/15  09:00:00,4.2625,13.28961621,51.52607969,410.8300001,-0.998470771,26.0571628,5.415881507,0,0,0
 01/15  10:00:00,5.225,15.07309406,49.9752551,578.3947449,-0.841014416,20.08094503,5.415881507,0,0,0
 01/15  11:00:00,5.9125,15.26161807,52.58454423,621.9217839,-0.741555446,16.57908685,5.415881507,0,0,0
 01/15  12:00:00,6.2875,15.38587708,52.83526605,616.9063697,-0.728527355,16.17154153,5.415881507,0,0,0
 01/15  13:00:00,6.525,15.11110615,52.69205896,572.2935433,-0.744337639,16.67042567,5.415881507,0,0,0
 01/15  14:00:00,6.725,15.28442299,51.07825271,572.033594,-0.742471262,16.60807617,5.415881507,0,0,0
 01/15  15:00:00,7.05,15.41765008,50.1324742,580.806162,-0.726995604,16.12391264,5.415881507,0,0,0
 01/15  16:00:00,7.575,15.92779459,49.58563612,628.2889614,-0.680940624,14.75851831,5.415881507,0,0,0
 01/15  17:00:00,8.05,15.84908438,50.65988726,615.0132587,-0.662209871,14.21375853,5.415881507,0,0,0
 01/15  18:00:00,8.1375,15.33513276,51.49071039,538.9426714,-0.704821236,15.46269938,5.415881507,0,0,0
 01/15  19:00:00,7.9125,14.84914971,51.39878324,464.4834153,-0.76477922,17.32988624,5.415881507,0,0,0
 01/15  20:00:00,7.55,14.5420521,50.8456352,423.1837868,-1.773145071,65.62289954,5.415881507,0,0,0
 01/15  21:00:00,7.2125,14.41617147,50.3259348,412.3565799,-1.796460793,66.83697812,5.415881507,0,0,0
 01/15  22:00:00,6.9125,14.33094072,50.06220628,411.0185951,-1.808346247,67.45046235,5.415881507,0,0,0
 01/15  23:00:00,6.675,14.26570033,50.10393009,410.8532908,-1.816935317,67.89166788,5.415881507,0,0,0
 01/15  24:00:00,6.475,12.85106759,55.0963431,410.8352249,-1.922143816,73.04854333,0,0,0,0
 01/16  01:00:00,6.3375,12.45152987,56.61658232,410.8317822,-1.043938593,28.00612161,0,0,0,0
 01/16  02:00:00,6.175,12.36719543,57.18684074,410.8306414,-1.055932257,28.53327189,0,0,0,0
 01/16  03:00:00,5.975,12.27801438,57.78769009,410.8302307,-1.067912032,29.06496845,0,0,0,0
 01/16  04:00:00,5.775,12.19562849,58.11986002,410.830083,-1.079170495,29.56931978,0,0,0,0
 01/16  05:00:00,5.5125,12.09936357,58.29731514,410.8300298,-1.092028426,30.15089969,0,0,0,0
 01/16  06:00:00,5.2125,11.98970183,58.14337961,410.8300107,-1.108165565,30.88868638,0,0,0,0
 01/16  07:00:00,5.0375,11.90824625,57.68506985,410.8300038,-1.123358098,31.59108257,0,0,0,0
 01/16  08:00:00,4.9375,13.25081606,52.30534568,410.8300009,-1.031373253,27.53627489,5.415881507,0,0,0
 01/16  09:00:00,5.2125,13.6779,50.83783501,410.8300001,-0.948290235,23.99465882,5.415881507,0,0,0
 01/16  10:00:00,5.775,15.27148958,48.93811227,578.4089298,-0.812011879,19.03566146,5.415881507,0,0,0
 01/16  11:00:00,6.3125,15.38833064,50.70614942,621.9643714,-0.729519923,16.20332875,5.415881507,0,0,0
 01/16  12:00:00,6.75,15.51942151,50.82721425,616.9791504,-0.718668137,15.86861823,5.415881507,0,0,0
 01/16  13:00:00,7.0875,15.26723017,50.9530329,572.3735133,-0.730744052,16.24386111,5.415881507,0,0,0
 01/16  14:00:00,7.3875,15.46144937,49.76474183,572.1164682,-0.725642242,16.08342302,5.415881507,0,0,0
 01/16  15:00:00,7.75,15.60858644,49.05720865,580.8916942,-0.706366844,15.49579213,5.415881507,0,0,0
 01/16  16:00:00,8.0875,16.08637831,47.77218486,628.3595189,-0.663928427,14.27012107,5.415881507,0,0,0
 01/16  17:00:00,8.1375,15.91345043,47.22180777,615.0417156,-0.660373682,14.16426194,5.415881507,0,0,0
 01/16  18:00:00,7.975,15.32567882,46.44829996,538.9478717,-0.719884668,15.92217255,5.415881507,0,0,0
 01/16  19:00:00,7.775,14.83192591,45.30560982,464.494919,-0.786817992,18.05724204,5.415881507,0,0,0
 01/16  20:00:00,7.5125,14.54077473,44.21870943,423.1922927,-1.795717687,66.79696639,5.415881507,0,0,0
 01/16  21:00:00,7.275,14.43983897,43.54705351,412.3591036,-1.817392395,67.91501717,5.415881507,0,0,0
 01/16  22:00:00,7.075,14.3797322,43.66306925,411.0191242,-1.825574559,68.33351686,5.415881507,0,0,0
 01/16  23:00:00,6.875,14.32296211,44.26188815,410.8533846,-1.830781204,68.59888853,5.415881507,0,0,0
 01/16  24:00:00,6.7375,12.93012972,49.39005921,410.8352511,-1.93243669,73.54500601,0,0,0,0
 01/17  01:00:00,6.6375,12.54720359,52.23085163,410.831793,-1.04671614,28.12757977,0,0,0,0
 01/17  02:00:00,6.475,12.46415691,54.24900396,410.8306459,-1.053663045,28.43298755,0,0,0,0
 01/17  03:00:00,6.2125,12.3616899,56.21431671,410.8302325,-1.06193227,28.79886147,0,0,0,0
 01/17  04:00:00,5.9125,12.25183024,57.73548368,410.8300837,-1.072577812,29.27344482,0,0,0,0
 01/17  05:00:00,5.55,12.12979696,58.8229133,410.8300301,-1.085254696,29.84386528,0,0,0,0
 01/17  06:00:00,5.2125,12.00803778,59.2637036,410.8300108,-1.101321045,30.57467717,0,0,0,0
 01/17  07:00:00,4.9125,11.89563174,59.30943457,410.8300039,-1.117734217,31.33028409,0,0,0,0
 01/17  08:00:00,4.7375,13.19869001,53.99593551,410.8300009,-1.030228346,27.48479699,5.415881507,0,0,0
 01/17  09:00:00,5.075,13.63666094,52.4223954,410.8300001,-0.947627462,23.96828728,5.415881507,0,0,0
 01/17  10:00:00,5.7375,15.264611,50.16374143,578.3227479,-0.808184039,18.90532764,5.415881507,0,0,0
 01/17  11:00:00,6.25,15.38061648,51.57943212,621.7717305,-0.725689572,16.08505801,5.415881507,0,0,0
 01/17  12:00:00,6.65,15.50480238,50.93400165,616.7767232,-0.718187034,15.8536512,5.415881507,0,0,0
 01/17  13:00:00,6.925,15.23989691,50.30260363,572.1995538,-0.734465885,16.3604329,5.415881507,0,0,0
 01/17  14:00:00,7.1875,15.4246452,48.44040833,571.9649483,-0.733210406,16.31771439,5.415881507,0,0,0
 01/17  15:00:00,7.6125,15.58552276,47.2818698,580.7529497,-0.715503061,15.77190358,5.415881507,0,0,0
 01/17  16:00:00,8.05,16.0867723,46.49328817,628.2163527,-0.669244918,14.42163738,5.415881507,0,0,0
 01/17  17:00:00,8.1375,15.92276128,46.8208678,614.8872,-0.661144067,14.1853022,5.415881507,0,0,0
